customer_sk,customer_id,customer_name,segment,country,city,state,postal_code,region,total_orders,total_sales,total_profit,last_order_date,loyalty_tier,email,record_updated_at,record_hash,effective_start_date,effective_end_date,is_current
494,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,10,2218.98,-64.17,2017-11-19,SILVER,mick.crebagga@example.com,2019-12-31 22:00:00+00:00,fd15093f4cad8bbc07ff176467625d57,2019-12-31 22:00:00+00:00,,True
495,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,5,1582.0,121.76,2016-12-26,SILVER,mike.caudle@example.com,2019-12-31 22:00:00+00:00,1485cd8f63edf0f461e24778a9fe646c,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1011,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,98101,West,9,2177.26,163.4,2020-01-15,SILVER,mike.caudle@example.com,2020-01-15 06:30:00+00:00,e13afaa04c526a9b6a5fd363e57d510a,2020-01-15 06:30:00+00:00,,True
886,MC-20126,Marcus Cole,Consumer,United States,Chicago,Illinois,60610,Central,5,3011.36,135.35,2020-01-15,GOLD,marcus.cole@example.com,2020-01-15 06:30:00+00:00,99561437f449523541a1186c574fbf04,2020-01-15 06:30:00+00:00,,True
496,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,7,3766.38,-241.95,2017-09-04,GOLD,maribeth.dona@example.com,2019-12-31 22:00:00+00:00,8b521db764def441a9cd97c26a21b452,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1012,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,11,4448.0,-265.06,2020-01-15,GOLD,maribeth.dona@example.com,2020-01-15 06:30:00+00:00,df362248db94d95309787d6d787a216e,2020-01-15 06:30:00+00:00,,True
497,MD-17860,Michael Dominguez,Corporate,United States,Unknown,Texas,78415,Central,5,1204.91,-4.04,2017-11-24,SILVER,michael.dominguez@example.com,2019-12-31 22:00:00+00:00,f8a4df4a02fec963f46dde06299684d2,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1013,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,5,1204.91,-4.04,2017-11-24,SILVER,michael.dominguez@example.com,2020-01-15 06:30:00+00:00,c5160095c589b5455d4f5bdf6b72c53c,2020-01-15 06:30:00+00:00,,True
498,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,00000,South,10,10663.73,1859.47,2017-11-18,PLATINUM,maria.etezadi@example.com,2019-12-31 22:00:00+00:00,d7f19fdffba2982c2c789d021110b85f,2019-12-31 22:00:00+00:00,,True
499,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220,Central,8,1908.45,77.81,2017-12-02,SILVER,max.engle@example.com,2019-12-31 22:00:00+00:00,164d3c6d09f315e7862d8230f030a160,2019-12-31 22:00:00+00:00,,True
500,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,4,1256.94,107.36,2017-09-29,SILVER,michelle.ellison@example.com,2019-12-31 22:00:00+00:00,33652afba8252f7dcdf60652f905e58c,2019-12-31 22:00:00+00:00,,True
501,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,5,937.04,-341.53,2016-11-04,BRONZE,maureen.fritzler@example.com,2019-12-31 22:00:00+00:00,c0e142d5c7dd61acfaed16fd695baf84,2019-12-31 22:00:00+00:00,,True
502,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,5,1758.3,456.86,2017-12-23,SILVER,monica.federle@unknown.local,2019-12-31 22:00:00+00:00,5ac831d2a8cabd5935f58a297d52e09b,2019-12-31 22:00:00+00:00,,True
889,MF-20189,Maya Fischer,Consumer,United States,Houston,Texas,77041,Central,1,4712.47,1204.28,2020-01-15,GOLD,maya.fischer@example.com,2020-01-15 06:30:00+00:00,e42feaa6ecb74a5b9f58216c27d1320e,2020-01-15 06:30:00+00:00,,True
503,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,7,3785.28,341.9,2017-12-01,GOLD,matthew.grinstein@example.com,2019-12-31 22:00:00+00:00,0631ecae8b750d2bb6a6c85cf36f59b3,2019-12-31 22:00:00+00:00,,True
504,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,4,2350.19,25.89,2017-09-29,SILVER,maureen.gastineau@example.com,2019-12-31 22:00:00+00:00,94a92089f7e7d158ff60b7c2068a0e52,2019-12-31 22:00:00+00:00,,True
505,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,3,1409.39,-398.79,2016-06-23,SILVER,maureen.gnade@example.com,2019-12-31 23:45:00+00:00,fa0295f3dc58aaa5e995b79a496dfe17,2019-12-31 22:00:00+00:00,,True
506,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,5,1242.83,-470.77,2017-09-05,SILVER,michael.grace@example.com,2019-12-31 22:00:00+00:00,c732ce10e75fb9392cf99e1878ea5393,2019-12-31 22:00:00+00:00,,True
507,MG-17890,Michael Granlund,Home Office,United States,Baltimore,Maryland,21215,East,9,776.38,171.74,2017-09-22,BRONZE,michael.granlund@example.com,2019-12-31 22:00:00+00:00,c58fa3654bc9fb9c0791410e527b6c98,2019-12-31 22:00:00+00:00,,True
508,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,4,3061.54,-93.6,2017-10-07,GOLD,mike.gockenbach@unknown.local,2019-12-31 22:00:00+00:00,9dfff9acd7467a9a2e124c5c9320d22f,2019-12-31 22:00:00+00:00,,True
509,MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,32216,South,1,16.74,-1.25,2017-04-10,BRONZE,mitch.gastineau@example.com,2019-12-31 22:00:00+00:00,e57f33442accb0b1b082e12edf514136,2019-12-31 22:00:00+00:00,,True
510,MH-17290,Marc Harrigan,Unknown,United States,Philadelphia,Pennsylvania,19140,East,6,2394.02,28.76,2017-09-02,SILVER,marc.harrigan@example.com,2019-12-31 22:00:00+00:00,a47a80303d9f87ce60c0126f409c1a50,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1014,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,9,3824.29,41.22,2020-01-15,GOLD,marc.harrigan@example.com,2020-01-15 06:30:00+00:00,20f772f811335fdb1753845b3104e882,2020-01-15 06:30:00+00:00,,True
511,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,4,400.02,61.43,2016-12-19,BRONZE,mark.haberlin@example.com,2019-12-31 22:00:00+00:00,0e54c0b609ea192a2519593ff389e317,2019-12-31 22:00:00+00:00,,True
512,MH-17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,60623,Central,8,2456.18,484.77,2017-10-06,SILVER,mark.hamilton@example.com,2019-12-31 22:00:00+00:00,dc8a8bd3c3ab7f2188ada17316d84ac4,2019-12-31 22:00:00+00:00,,True
513,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110,West,4,1315.44,122.36,2017-07-28,SILVER,matt.hagelstein@example.com,2019-12-31 23:45:00+00:00,51f9214ab89f664cc646af8690c10710,2019-12-31 22:00:00+00:00,,True
514,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035,East,7,2203.78,238.56,2017-09-23,SILVER,maya.herman@example.com,2019-12-31 22:00:00+00:00,b8d7e96a998a330fe429a15fa35beeda,2019-12-31 22:00:00+00:00,,True
515,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,5,2984.95,476.9,2017-11-11,GOLD,michelle.huthwaite@example.com,2019-12-31 22:00:00+00:00,f1e6bdf988b6f0bfd489d6fc238abde1,2019-12-31 22:00:00+00:00,,True
516,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,9,5503.09,170.97,2017-12-25,PLATINUM,mick.hernandez@example.com,2019-12-31 22:00:00+00:00,d4c795da13355b8ee22801d26e107e62,2019-12-31 22:00:00+00:00,,True
891,MI-20021,Meera Iyer,Consumer,United States,Houston,Texas,77041,Central,10,8363.08,845.63,2020-01-15,PLATINUM,meera.iyer@example.com,2020-01-15 06:30:00+00:00,084120aa69e98d01f1a26cf50e82624f,2020-01-15 06:30:00+00:00,,True
517,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130,East,7,0.0,1054.55,2017-12-08,PLATINUM,max.jones@example.com,2019-12-31 22:00:00+00:00,a23a233001e61682e61df28241906dab,2019-12-31 22:00:00+00:00,,True
518,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,8,2302.37,-405.36,2017-12-02,SILVER,michael.kennedy@example.com,2019-12-31 22:00:00+00:00,ceaac483cda04e796b3dfab2a4b84860,2019-12-31 22:00:00+00:00,,True
519,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,4,1031.6,227.83,2017-05-04,SILVER,mike.kennedy@example.com,2019-12-31 22:00:00+00:00,f372b520d6108864f7cc9ee14b097d8c,2019-12-31 22:00:00+00:00,,True
520,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,9,2722.84,684.92,2017-10-22,GOLD,marina.lichtenstein@example.com,2019-12-31 22:00:00+00:00,1648edd875b794ae6c5d7071da07ef13,2019-12-31 22:00:00+00:00,,True
521,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,6,2921.5,-76.18,2017-11-06,GOLD,maris.laware@example.com,2019-12-31 22:00:00+00:00,8d180dd3fd8b3823e57e3a601ed96186,2019-12-31 22:00:00+00:00,,True
522,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,7,2071.91,409.51,2017-12-01,SILVER,max.ludwig@example.com,2019-12-31 22:00:00+00:00,300f01476269c7f85884784984009316,2019-12-31 22:00:00+00:00,,True
523,ML-18040,Michelle Lonsdale,Corporate,United States,Albuquerque,New Mexico,00000,West,3,742.08,138.72,2017-10-12,BRONZE,michelle.lonsdale@example.com,2019-12-31 22:00:00+00:00,6ace2302039a7fb14ad531c687b562c3,2019-12-31 22:00:00+00:00,,True
524,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,2,162.23,42.66,2017-09-21,BRONZE,muhammed.lee@example.com,2019-12-31 22:00:00+00:00,02e161468791a2bb06b40e8a52436b0f,2019-12-31 22:00:00+00:00,,True
525,MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,10801,East,4,1379.72,178.4,2017-07-15,SILVER,magdelene.morse@example.com,2019-12-31 23:45:00+00:00,0c73a6fb08e253c7be90c4ad59b812f6,2019-12-31 22:00:00+00:00,,True
526,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,00000,South,11,3794.08,82.12,2017-12-23,GOLD,michael.moore@example.com,2019-12-31 22:00:00+00:00,6ffa16619a4fc9bfd04f38033b466fdb,2019-12-31 22:00:00+00:00,,True
527,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,8,0.0,-520.34,2017-10-30,GOLD,michelle.moray@example.com,2019-12-31 22:00:00+00:00,02ac88e5f863c44fb44946c53ca6a882,2019-12-31 22:00:00+00:00,,True
528,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,9,775.41,58.89,2017-10-06,BRONZE,muhammed.macintyre@example.com,2019-12-31 22:00:00+00:00,7425d5201b9ea1392839b64a3818559f,2019-12-31 22:00:00+00:00,,True
529,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,6,2477.95,290.82,2017-11-26,SILVER,michael.nguyen@example.com,2019-12-31 22:00:00+00:00,e9ee59475184dd575e7532a3d0db9512,2019-12-31 22:00:00+00:00,,True
530,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035,East,4,922.49,59.36,2017-10-19,BRONZE,mary.orourke@example.com,2019-12-31 22:00:00+00:00,b81e08532320d5c436610d18a608cba9,2019-12-31 22:00:00+00:00,,True
531,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,Central,8,1687.03,169.34,2017-09-17,SILVER,meg.oconnel@example.com,2019-12-31 22:00:00+00:00,b218f9976db6485a7d52cf219af17a87,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1015,MO-17800,Meg O'Connel,Home Office,United States,Miami,Florida,33101,South,10,2346.59,209.27,2020-01-15,SILVER,meg.oconnel@example.com,2020-01-15 06:30:00+00:00,b5ced1806857b8d55f08cbfd752d9889,2020-01-15 06:30:00+00:00,,True
532,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,2,154.29,-82.01,2017-07-03,BRONZE,michael.oakman@example.com,2019-12-31 22:00:00+00:00,52ff27d316b97c3611794bf1fb1a823d,2019-12-31 22:00:00+00:00,,True
533,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,7,3206.13,600.29,2016-01-11,GOLD,mark.packer@example.com,2019-12-31 22:00:00+00:00,8af8c0f50eb682fb5aa36eba4a59d09a,2019-12-31 22:00:00+00:00,,True
534,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,9,3983.64,638.16,2017-10-19,GOLD,michael.paige@example.com,2019-12-31 22:00:00+00:00,9950a1b1ea25e982ca0b8e726db9f0d6,2019-12-31 22:00:00+00:00,,True
535,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,9,5087.92,226.45,2017-12-14,PLATINUM,mike.pelletier@example.com,2019-12-31 22:00:00+00:00,016957b6026471b00dc11eb8d9acb028,2019-12-31 22:00:00+00:00,,True
536,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,00000,East,4,639.18,162.94,2017-08-27,BRONZE,mathew.reese@example.com,2019-12-31 22:00:00+00:00,24e04fbb081ff5f1072aef2020386fbd,2019-12-31 22:00:00+00:00,,True
537,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,10,7443.69,844.94,2017-04-01,PLATINUM,maribeth.schnelling@example.com,2019-12-31 22:00:00+00:00,d7b9c695354e304861fdf83a7e7dc228,2019-12-31 22:00:00+00:00,,True
538,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105,West,4,475.66,84.03,2016-10-22,BRONZE,marybeth.skach@example.com,2019-12-31 22:00:00+00:00,1a72ed7a36ba17ff71a2a99b355fee33,2019-12-31 22:00:00+00:00,,True
539,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,6,1694.07,247.43,2016-11-12,SILVER,maurice.satty@example.com,2019-12-31 23:45:00+00:00,875e42b99e9ea454cc681a9d6b489954,2019-12-31 22:00:00+00:00,,True
540,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,9,3144.68,280.86,2017-08-31,GOLD,maxwell.schwartz@example.com,2019-12-31 22:00:00+00:00,d9779fc5d76e55af4bb97835af942787,2019-12-31 22:00:00+00:00,,True
541,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,Central,4,370.35,19.43,2016-10-04,BRONZE,melanie.seite@example.com,2019-12-31 22:00:00+00:00,7ebe7d405ac4187e4396f7627025e496,2019-12-31 22:00:00+00:00,,True
542,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,6,855.12,55.23,2017-12-04,BRONZE,michael.stewart@unknown.local,2019-12-31 22:00:00+00:00,97bad76e314364a0e765f5fe243fc6ee,2019-12-31 22:00:00+00:00,,True
543,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212,South,6,2890.14,509.01,2017-11-11,GOLD,meg.tillman@unknown.local,2019-12-31 22:00:00+00:00,1c6b9bdf8611182f86c53cffbe59b129,2019-12-31 22:00:00+00:00,,True
544,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,4,1319.45,-23.68,2017-06-10,SILVER,michelle.tran@example.com,2019-12-31 22:00:00+00:00,06a50c5e0e94f1d7a505bedf9829f094,2019-12-31 22:00:00+00:00,,True
894,MT-20266,Milo Tanaka,Home Office,United States,San Diego,California,92024,West,2,2972.55,534.59,2020-01-15,GOLD,milo.tanaka@example.com,2020-01-15 06:30:00+00:00,3358ca20e8e58c4ca1b203dbde9a970b,2020-01-15 06:30:00+00:00,,True
545,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,9,1560.05,189.03,2017-12-03,SILVER,mark.van.huff@example.com,2019-12-31 22:00:00+00:00,cb28aab0385508fc184b8e7c379b65fb,2019-12-31 22:00:00+00:00,,True
546,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,7,1734.57,273.86,2017-12-11,SILVER,mike.vittorini@example.com,2019-12-31 22:00:00+00:00,d5e5f3a76d3369238c909986abdccf95,2019-12-31 22:00:00+00:00,,True
547,MW-18220,Mitch Webber,Unknown,United States,New York City,New York,10011,East,7,5341.9,1238.42,2017-12-13,PLATINUM,mitch.webber@example.com,2019-12-31 22:00:00+00:00,3f1c3730cc0e841c0f4c826715778843,2019-12-31 22:00:00+00:00,,True
548,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464,South,2,5253.88,1665.52,2017-11-16,PLATINUM,mitch.willingham@unknown.local,2019-12-31 22:00:00+00:00,52af19ceff84ad36067f3c8f84cd5bd4,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1016,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464,South,3,7578.66,1678.58,2020-01-15,PLATINUM,mitch.willingham@example.com,2020-01-15 06:30:00+00:00,534323a9f5e09e7f1c2c92c26862b88c,2020-01-15 06:30:00+00:00,,True
549,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,7,2254.28,319.12,2017-12-01,SILVER,maribeth.yedwab@example.com,2019-12-31 22:00:00+00:00,3a85fdda833ffc89d6a8d7e060fa595b,2019-12-31 22:00:00+00:00,,True
550,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,11,4152.7,-371.71,2017-10-20,GOLD,muhammed.yedwab@example.com,2019-12-31 22:00:00+00:00,39ffa2ef24626a76e3774656a89c0901,2019-12-31 22:00:00+00:00,,True
551,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,West,4,623.29,85.02,2017-11-30,BRONZE,maria.zettner@example.com,2019-12-31 23:45:00+00:00,102e0ee41f0085f3e4a0687b03a40482,2019-12-31 22:00:00+00:00,,True
552,MZ-17515,Mary Zewe,Corporate,United States,Arlington,Texas,76017,Central,6,2693.16,787.75,2017-03-23,GOLD,mary.zewe@example.com,2019-12-31 23:45:00+00:00,dea0ca77015fea92cb67b42590fbf2db,2019-12-31 22:00:00+00:00,,True
553,NB-18580,Nicole Brennan,Corporate,United States,Unknown,Louisiana,71111,South,2,273.87,24.79,2014-10-22,BRONZE,nicole.brennan@example.com,2019-12-31 22:00:00+00:00,27f7c333df485b473343da31e367e8a7,2019-12-31 22:00:00+00:00,,True
554,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,00000,Central,9,1972.6,117.64,2017-12-11,SILVER,nona.balk@example.com,2019-12-31 22:00:00+00:00,98141ebabfd250d6d2150b6dc34e7e2d,2019-12-31 22:00:00+00:00,,True
896,NB-20105,Nisha Bhatt,Consumer,United States,Atlanta,Georgia,30318,South,6,7285.6,1995.03,2020-01-15,PLATINUM,nisha.bhatt@example.com,2020-01-15 06:30:00+00:00,dca6633756dfcda1bd82977c4a98499d,2020-01-15 06:30:00+00:00,,True
897,NB-20168,Noah Bennett,Consumer,United States,New York City,New York,10024,East,3,4767.07,-187.86,2020-01-15,GOLD,noah.bennett@example.com,2020-01-15 06:30:00+00:00,4844c3d73b5087e2a4048d18691fe990,2020-01-15 06:30:00+00:00,,True
898,NB-20217,Nora Blake,Corporate,United States,Atlanta,Georgia,30318,South,6,6128.86,1098.98,2020-01-15,PLATINUM,nora.blake@example.com,2020-01-15 06:30:00+00:00,54ebc13d816abdfe5e2a270d2c3917b8,2020-01-15 06:30:00+00:00,,True
555,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,5,2461.4,580.31,2017-05-20,SILVER,nat.carroll@example.com,2019-12-31 22:00:00+00:00,d787c3250735787ca7b75d1263c85e1d,2019-12-31 22:00:00+00:00,,True
556,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,6,2218.99,-2204.81,2017-11-19,SILVER,nathan.cano@example.com,2019-12-31 22:00:00+00:00,fadce836b380119779de178426ef06e2,2019-12-31 22:00:00+00:00,,True
557,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,7,8241.74,1314.76,2017-12-24,PLATINUM,nick.crebassa@example.com,2019-12-31 22:00:00+00:00,40c068f67fe30c1704fcc368473b3e6a,2019-12-31 22:00:00+00:00,,True
558,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,5,1821.74,-359.02,2017-06-09,SILVER,noah.childs@example.com,2019-12-31 22:00:00+00:00,9cec18a83e2bc3597373eddb5ac9eefa,2019-12-31 22:00:00+00:00,,True
559,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,9,4326.14,353.65,2017-12-03,GOLD,natalie.decherney@unknown.local,2019-12-31 22:00:00+00:00,cb51314f166373ba56ba7137fde67e2b,2019-12-31 22:00:00+00:00,,True
560,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,6,2893.46,443.34,2017-06-30,GOLD,neil.ducich@example.com,2019-12-31 22:00:00+00:00,d4df4739695d3c29c1745b404d2b8856,2019-12-31 22:00:00+00:00,,True
561,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,7,8322.83,-1695.97,2017-10-12,PLATINUM,natalie.fritzler@unknown.local,2019-12-31 22:00:00+00:00,715ef54db769bbc09c5c3460cd86d9c0,2019-12-31 22:00:00+00:00,,True
562,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,32216,South,4,377.16,85.93,2016-07-23,BRONZE,neil.franzosisch@example.com,2019-12-31 22:00:00+00:00,2ffefb343f971071836a421bafc4770c,2019-12-31 22:00:00+00:00,,True
563,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,7,2031.47,388.21,2017-09-07,SILVER,nicole.fjeld@example.com,2019-12-31 22:00:00+00:00,d405d0bd05fb24d160a985627f662079,2019-12-31 22:00:00+00:00,,True
564,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,5,1869.58,313.63,2017-11-12,SILVER,nat.gilpin@example.com,2019-12-31 22:00:00+00:00,5b9015cbf2fb9e738c32d5763c865ca2,2019-12-31 22:00:00+00:00,,True
565,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,5,1395.94,217.09,2017-11-12,SILVER,nathan.gelder@example.com,2019-12-31 22:00:00+00:00,5c7bfa8f7574d1a07fe04c1da384dc08,2019-12-31 22:00:00+00:00,,True
566,NH-18610,Nicole Hansen,Corporate,United States,Detroit,Michigan,48227,Central,7,2673.29,760.17,2017-06-24,GOLD,nicole.hansen@example.com,2019-12-31 22:00:00+00:00,2cb28691f96b1bfa208b2fe018912f5f,2019-12-31 22:00:00+00:00,,True
567,NK-18490,Neil Knudson,Unknown,United States,San Francisco,California,94110,West,7,572.05,121.22,2017-10-21,BRONZE,neil.knudson@example.com,2019-12-31 22:00:00+00:00,919214540a0c03c7231d122168128135,2019-12-31 22:00:00+00:00,,True
568,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,00000,West,4,1418.09,343.64,2017-11-02,SILVER,nancy.lomonaco@example.com,2019-12-31 22:00:00+00:00,bfb703f6841b9a4a66745fc3c05e8af5,2019-12-31 22:00:00+00:00,,True
569,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,7,6459.34,2751.68,2017-07-23,PLATINUM,nathan.mautz@example.com,2019-12-31 22:00:00+00:00,dd620608f8ba408a20aa1170e7e98bab,2019-12-31 22:00:00+00:00,,True
